"trade_id","edge_id","symbol","timeframe","pnl","loss_reason","what_was_not_analyzed","lesson_learned"
"USDJPY_H1_SMA_CROSS_9,34_2702_2704","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.011","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2704_2707","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.4","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2707_2718","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.421","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2718_2736","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.554","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2815_2817","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.62","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2817_2832","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.761","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2832_2845","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.626","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2845_2857","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.564","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2857_2880","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.393","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2880_2892","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.403","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_2967_2995","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.13","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3046_3075","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.273","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3225_3252","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.497","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3332_3354","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.002","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3354_3359","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.25","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3359_3386","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.322","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3386_3408","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.516","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3458_3483","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.216","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3691_3701","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.299","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3701_3729","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.765","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3860_3876","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.145","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3876_3887","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.361","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3887_3912","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.925","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_3912_3928","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.759","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4065_4125","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-2.24","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4158_4168","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.277","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4168_4169","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.141","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4169_4216","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.604","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4276_4283","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.248","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4456_4464","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.13","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4464_4465","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.235","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4465_4482","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.159","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4482_4523","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.129","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4523_4551","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.104","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4706_4707","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.017","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4707_4720","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.102","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4720_4733","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.143","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4733_4750","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.181","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4750_4751","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.369","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4751_4775","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.255","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4775_4790","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.293","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4790_4791","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.06","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4793_4852","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.043","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4879_4880","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.316","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4880_4899","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.42","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDJPY_H1_SMA_CROSS_9,34_4899_4938","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","-0.027","movimento insuficiente frente ao ATR","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
